0300002402f080,32,01,0000,0400,000e,0005,05,01,120a10020001000184000000,0004000801,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a63020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120ab7020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a27020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a09020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a5e020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120ad2020018000184000000,000400080000,0
0300002402f080,32,01,0000,0400,000e,0005,05,01,120a10020001000184000000,0004000801,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a63020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120ab7020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a27020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a09020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a5e020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120ad2020018000184000000,000400080000,0
0300002402f080,32,01,0000,0400,000e,0005,05,01,120a10020001000184000000,0004000801,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a63020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120ab7020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a27020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a09020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120a5e020018000184000000,000400080000,0
0300002502f080,32,01,0000,0000,000e,0006,05,01,120ad2020018000184000000,000400080000,0
0300002402f080,32,01,0000,0400,000e,0005,05,01,120a10020001000184000000,0004000801,0
